70 1 70 70 70
70 2 140 136 70
70 3 210 139 70
70 4 280 152 70
70 5 350 172 70
70 6 420 204 70
70 7 490 206 70
70 8 560 222 70
70 9 630 230 70
70 10 700 239 70
70 11 770 264 70
70 12 840 262 70
70 13 910 257 70
70 14 980 266 70
70 15 1050 269 70
70 16 1120 270 70
70 17 1190 290 70
70 18 1260 295 70
70 19 1330 298 70
70 20 1400 300 70
70 21 1470 304 70
70 22 1540 307 70
70 23 1610 300 70
70 24 1680 308 70
70 25 1750 314 70
70 26 1820 321 70
70 27 1890 311 70
70 28 1960 323 70
70 29 2030 324 70
70 30 2100 323 70
70 31 2170 324 70
70 32 2240 327 70
70 33 2310 333 70
70 34 2380 333 70
70 35 2450 332 70
70 36 2520 337 70
70 37 2590 343 70
70 38 2660 344 70
70 39 2730 349 70
70 40 2800 349 70
70 41 2870 352 70
70 42 2940 348 70
70 43 3010 353 70
70 44 3080 351 70
70 45 3150 354 70
70 46 3220 350 70
70 47 3290 358 70
70 48 3360 356 70
70 49 3430 355 70
70 50 3500 360 70
70 51 3570 357 70
70 52 3640 361 70
70 53 3710 357 70
70 54 3780 361 70
70 55 3850 361 70
70 56 3920 362 70
70 57 3990 362 70
70 58 4060 362 70
70 59 4130 361 70
70 60 4200 362 70
70 61 4270 363 70
70 62 4340 363 70
70 63 4410 363 70
70 64 4480 364 70
70 65 4550 366 70
70 66 4620 367 70
70 67 4690 368 70
70 68 4760 368 70
70 69 4830 369 70
